STATE/REGION,IMPORT_VAL,IMP_NAICS,IMP_NAICS_DESC,YEAR,IMP_LEVEL,GDP_CODE
CT,226444535,315,APPAREL AND ACCESSORIES,2018,3,315-316
DC,7803156,315,APPAREL AND ACCESSORIES,2018,3,315-316
DE,88494621,315,APPAREL AND ACCESSORIES,2018,3,315-316
FL,2758299635,315,APPAREL AND ACCESSORIES,2018,3,315-316
GA,4249332794,315,APPAREL AND ACCESSORIES,2018,3,315-316
HI,39820429,315,APPAREL AND ACCESSORIES,2018,3,315-316
IA,77836084,315,APPAREL AND ACCESSORIES,2018,3,315-316
ID,27710161,315,APPAREL AND ACCESSORIES,2018,3,315-316
IL,900583477,315,APPAREL AND ACCESSORIES,2018,3,315-316
IN,892724712,315,APPAREL AND ACCESSORIES,2018,3,315-316
KS,374929260,315,APPAREL AND ACCESSORIES,2018,3,315-316
KY,1239012647,315,APPAREL AND ACCESSORIES,2018,3,315-316
LA,190210578,315,APPAREL AND ACCESSORIES,2018,3,315-316
MA,1148641902,315,APPAREL AND ACCESSORIES,2018,3,315-316
MD,346586682,315,APPAREL AND ACCESSORIES,2018,3,315-316
ME,258081736,315,APPAREL AND ACCESSORIES,2018,3,315-316
MI,418932084,315,APPAREL AND ACCESSORIES,2018,3,315-316
MN,1096616725,315,APPAREL AND ACCESSORIES,2018,3,315-316
MO,351113565,315,APPAREL AND ACCESSORIES,2018,3,315-316
MS,694507169,315,APPAREL AND ACCESSORIES,2018,3,315-316
MT,11356157,315,APPAREL AND ACCESSORIES,2018,3,315-316
NC,6686139453,315,APPAREL AND ACCESSORIES,2018,3,315-316
ND,7612690,315,APPAREL AND ACCESSORIES,2018,3,315-316
NE,46145141,315,APPAREL AND ACCESSORIES,2018,3,315-316
NH,164078624,315,APPAREL AND ACCESSORIES,2018,3,315-316
NJ,6274717603,315,APPAREL AND ACCESSORIES,2018,3,315-316
NM,4382068,315,APPAREL AND ACCESSORIES,2018,3,315-316
NV,779479680,315,APPAREL AND ACCESSORIES,2018,3,315-316
NY,11138911991,315,APPAREL AND ACCESSORIES,2018,3,315-316
OH,4377501031,315,APPAREL AND ACCESSORIES,2018,3,315-316
OK,240145035,315,APPAREL AND ACCESSORIES,2018,3,315-316
OR,515491034,315,APPAREL AND ACCESSORIES,2018,3,315-316
PA,3064067959,315,APPAREL AND ACCESSORIES,2018,3,315-316
PR,61703121,315,APPAREL AND ACCESSORIES,2018,3,315-316
RI,36667095,315,APPAREL AND ACCESSORIES,2018,3,315-316
SC,1717698380,315,APPAREL AND ACCESSORIES,2018,3,315-316
SD,7509103,315,APPAREL AND ACCESSORIES,2018,3,315-316
TN,2464949324,315,APPAREL AND ACCESSORIES,2018,3,315-316
TX,3893891999,315,APPAREL AND ACCESSORIES,2018,3,315-316
UT,245361871,315,APPAREL AND ACCESSORIES,2018,3,315-316
VA,1159121988,315,APPAREL AND ACCESSORIES,2018,3,315-316
VI,629219,315,APPAREL AND ACCESSORIES,2018,3,315-316
VT,278571651,315,APPAREL AND ACCESSORIES,2018,3,315-316
WA,2340463054,315,APPAREL AND ACCESSORIES,2018,3,315-316
WI,2202920057,315,APPAREL AND ACCESSORIES,2018,3,315-316
WV,18350372,315,APPAREL AND ACCESSORIES,2018,3,315-316
WY,4383425,315,APPAREL AND ACCESSORIES,2018,3,315-316
AK,3128321,3151,KNIT APPAREL,2018,4,315-316
AL,18049673,3151,KNIT APPAREL,2018,4,315-316
AR,11459695,3151,KNIT APPAREL,2018,4,315-316
AZ,16350866,3151,KNIT APPAREL,2018,4,315-316
CA,817508199,3151,KNIT APPAREL,2018,4,315-316
CO,8584423,3151,KNIT APPAREL,2018,4,315-316
CT,3318257,3151,KNIT APPAREL,2018,4,315-316
DC,331351,3151,KNIT APPAREL,2018,4,315-316
DE,2001112,3151,KNIT APPAREL,2018,4,315-316
FL,51675436,3151,KNIT APPAREL,2018,4,315-316
GA,61671047,3151,KNIT APPAREL,2018,4,315-316
HI,755447,3151,KNIT APPAREL,2018,4,315-316
IA,1326739,3151,KNIT APPAREL,2018,4,315-316
ID,1432212,3151,KNIT APPAREL,2018,4,315-316
IL,41137255,3151,KNIT APPAREL,2018,4,315-316
IN,16847131,3151,KNIT APPAREL,2018,4,315-316
KS,21169839,3151,KNIT APPAREL,2018,4,315-316
KY,9129073,3151,KNIT APPAREL,2018,4,315-316
LA,1644980,3151,KNIT APPAREL,2018,4,315-316
MA,26169711,3151,KNIT APPAREL,2018,4,315-316
MD,4082789,3151,KNIT APPAREL,2018,4,315-316
ME,2123759,3151,KNIT APPAREL,2018,4,315-316
MI,12437623,3151,KNIT APPAREL,2018,4,315-316
MN,98225701,3151,KNIT APPAREL,2018,4,315-316
MO,14697472,3151,KNIT APPAREL,2018,4,315-316
MS,4705016,3151,KNIT APPAREL,2018,4,315-316
MT,421703,3151,KNIT APPAREL,2018,4,315-316
NC,428653594,3151,KNIT APPAREL,2018,4,315-316
ND,184986,3151,KNIT APPAREL,2018,4,315-316
NE,489055,3151,KNIT APPAREL,2018,4,315-316
NH,4836894,3151,KNIT APPAREL,2018,4,315-316
NJ,197545992,3151,KNIT APPAREL,2018,4,315-316
NM,192717,3151,KNIT APPAREL,2018,4,315-316
NV,15471093,3151,KNIT APPAREL,2018,4,315-316
NY,406254378,3151,KNIT APPAREL,2018,4,315-316
OH,70443969,3151,KNIT APPAREL,2018,4,315-316
OK,15668097,3151,KNIT APPAREL,2018,4,315-316
OR,24129606,3151,KNIT APPAREL,2018,4,315-316
PA,56803083,3151,KNIT APPAREL,2018,4,315-316
PR,1896403,3151,KNIT APPAREL,2018,4,315-316
RI,4673353,3151,KNIT APPAREL,2018,4,315-316
SC,312345405,3151,KNIT APPAREL,2018,4,315-316
SD,241479,3151,KNIT APPAREL,2018,4,315-316
TN,64044196,3151,KNIT APPAREL,2018,4,315-316
TX,45889393,3151,KNIT APPAREL,2018,4,315-316
UT,14755482,3151,KNIT APPAREL,2018,4,315-316
VA,55269638,3151,KNIT APPAREL,2018,4,315-316
VI,654,3151,KNIT APPAREL,2018,4,315-316
VT,3054577,3151,KNIT APPAREL,2018,4,315-316
WA,76651299,3151,KNIT APPAREL,2018,4,315-316
WI,16275638,3151,KNIT APPAREL,2018,4,315-316
WV,12456895,3151,KNIT APPAREL,2018,4,315-316
WY,134468,3151,KNIT APPAREL,2018,4,315-316
AK,7177818,3152,APPAREL,2018,4,315-316
AL,952206568,3152,APPAREL,2018,4,315-316
AR,895751666,3152,APPAREL,2018,4,315-316
AZ,203342270,3152,APPAREL,2018,4,315-316
CA,19877813650,3152,APPAREL,2018,4,315-316
CO,143738929,3152,APPAREL,2018,4,315-316
CT,211233871,3152,APPAREL,2018,4,315-316
DC,6976789,3152,APPAREL,2018,4,315-316
DE,84003581,3152,APPAREL,2018,4,315-316
FL,2576109940,3152,APPAREL,2018,4,315-316
GA,3944193095,3152,APPAREL,2018,4,315-316
HI,35606097,3152,APPAREL,2018,4,315-316
IA,71782494,3152,APPAREL,2018,4,315-316
ID,24379778,3152,APPAREL,2018,4,315-316
IL,641334925,3152,APPAREL,2018,4,315-316
IN,670282460,3152,APPAREL,2018,4,315-316
KS,326647462,3152,APPAREL,2018,4,315-316
KY,1214268934,3152,APPAREL,2018,4,315-316
LA,84862233,3152,APPAREL,2018,4,315-316
MA,1041416837,3152,APPAREL,2018,4,315-316
MD,317814417,3152,APPAREL,2018,4,315-316
ME,251815568,3152,APPAREL,2018,4,315-316
MI,372756261,3152,APPAREL,2018,4,315-316
MN,872193708,3152,APPAREL,2018,4,315-316
MO,242326680,3152,APPAREL,2018,4,315-316
MS,668638468,3152,APPAREL,2018,4,315-316
MT,10284610,3152,APPAREL,2018,4,315-316
NC,6129000140,3152,APPAREL,2018,4,315-316
ND,6755781,3152,APPAREL,2018,4,315-316
NE,39414161,3152,APPAREL,2018,4,315-316
NH,154124209,3152,APPAREL,2018,4,315-316
NJ,5691131250,3152,APPAREL,2018,4,315-316
NM,3563188,3152,APPAREL,2018,4,315-316
NV,713770870,3152,APPAREL,2018,4,315-316
NY,10131798958,3152,APPAREL,2018,4,315-316
OH,4110974014,3152,APPAREL,2018,4,315-316
OK,205173283,3152,APPAREL,2018,4,315-316
OR,420422136,3152,APPAREL,2018,4,315-316
PA,2864255543,3152,APPAREL,2018,4,315-316
PR,54519585,3152,APPAREL,2018,4,315-316
RI,26025787,3152,APPAREL,2018,4,315-316
SC,1366514856,3152,APPAREL,2018,4,315-316
SD,7063667,3152,APPAREL,2018,4,315-316
TN,2111488066,3152,APPAREL,2018,4,315-316
TX,3473558692,3152,APPAREL,2018,4,315-316
UT,212653194,3152,APPAREL,2018,4,315-316
VA,964846759,3152,APPAREL,2018,4,315-316
VI,576223,3152,APPAREL,2018,4,315-316
VT,266465478,3152,APPAREL,2018,4,315-316
WA,2149172917,3152,APPAREL,2018,4,315-316
WI,2129061033,3152,APPAREL,2018,4,315-316
WV,5823638,3152,APPAREL,2018,4,315-316
WY,3146422,3152,APPAREL,2018,4,315-316
AK,2585679,3159,APPAREL ACCESSORIES,2018,4,315-316
AL,36189045,3159,APPAREL ACCESSORIES,2018,4,315-316
AR,47728880,3159,APPAREL ACCESSORIES,2018,4,315-316
AZ,44526248,3159,APPAREL ACCESSORIES,2018,4,315-316
CA,1199151750,3159,APPAREL ACCESSORIES,2018,4,315-316
CO,19884367,3159,APPAREL ACCESSORIES,2018,4,315-316
CT,11892407,3159,APPAREL ACCESSORIES,2018,4,315-316
DC,495016,3159,APPAREL ACCESSORIES,2018,4,315-316
DE,2489928,3159,APPAREL ACCESSORIES,2018,4,315-316
FL,130514259,3159,APPAREL ACCESSORIES,2018,4,315-316
GA,243468652,3159,APPAREL ACCESSORIES,2018,4,315-316
HI,3458885,3159,APPAREL ACCESSORIES,2018,4,315-316
IA,4726851,3159,APPAREL ACCESSORIES,2018,4,315-316
ID,1898171,3159,APPAREL ACCESSORIES,2018,4,315-316
IL,218111297,3159,APPAREL ACCESSORIES,2018,4,315-316
IN,205595121,3159,APPAREL ACCESSORIES,2018,4,315-316
KS,27111959,3159,APPAREL ACCESSORIES,2018,4,315-316
KY,15614640,3159,APPAREL ACCESSORIES,2018,4,315-316
LA,103703365,3159,APPAREL ACCESSORIES,2018,4,315-316
MA,81055354,3159,APPAREL ACCESSORIES,2018,4,315-316
MD,24689476,3159,APPAREL ACCESSORIES,2018,4,315-316
ME,4142409,3159,APPAREL ACCESSORIES,2018,4,315-316
MI,33738200,3159,APPAREL ACCESSORIES,2018,4,315-316
MN,126197316,3159,APPAREL ACCESSORIES,2018,4,315-316
MO,94089413,3159,APPAREL ACCESSORIES,2018,4,315-316
MS,21163685,3159,APPAREL ACCESSORIES,2018,4,315-316
MT,649844,3159,APPAREL ACCESSORIES,2018,4,315-316
NC,128485719,3159,APPAREL ACCESSORIES,2018,4,315-316
ND,671923,3159,APPAREL ACCESSORIES,2018,4,315-316
NE,6241925,3159,APPAREL ACCESSORIES,2018,4,315-316
NH,5117521,3159,APPAREL ACCESSORIES,2018,4,315-316
NJ,386040361,3159,APPAREL ACCESSORIES,2018,4,315-316
NM,626163,3159,APPAREL ACCESSORIES,2018,4,315-316
NV,50237717,3159,APPAREL ACCESSORIES,2018,4,315-316
NY,600858655,3159,APPAREL ACCESSORIES,2018,4,315-316
OH,196083048,3159,APPAREL ACCESSORIES,2018,4,315-316
OK,19303655,3159,APPAREL ACCESSORIES,2018,4,315-316
OR,70939292,3159,APPAREL ACCESSORIES,2018,4,315-316
PA,143009333,3159,APPAREL ACCESSORIES,2018,4,315-316
PR,5287133,3159,APPAREL ACCESSORIES,2018,4,315-316
RI,5967955,3159,APPAREL ACCESSORIES,2018,4,315-316
SC,38838119,3159,APPAREL ACCESSORIES,2018,4,315-316
SD,203957,3159,APPAREL ACCESSORIES,2018,4,315-316
TN,289417062,3159,APPAREL ACCESSORIES,2018,4,315-316
TX,374443914,3159,APPAREL ACCESSORIES,2018,4,315-316
UT,17953195,3159,APPAREL ACCESSORIES,2018,4,315-316
VA,139005591,3159,APPAREL ACCESSORIES,2018,4,315-316
VI,52342,3159,APPAREL ACCESSORIES,2018,4,315-316
VT,9051596,3159,APPAREL ACCESSORIES,2018,4,315-316
WA,114638838,3159,APPAREL ACCESSORIES,2018,4,315-316
WI,57583386,3159,APPAREL ACCESSORIES,2018,4,315-316
WV,69839,3159,APPAREL ACCESSORIES,2018,4,315-316
WY,1102535,3159,APPAREL ACCESSORIES,2018,4,315-316
AK,4047772,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
AL,273103490,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
AR,943953559,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
AZ,129547111,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
CA,12143126976,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
CO,143013002,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
CT,536491136,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
DC,1936482,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
DE,83012108,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
FL,1348226579,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
GA,755355544,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
HI,37217674,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
IA,63837918,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
ID,15564359,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
IL,373259590,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
IN,727106445,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
KS,1069091956,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
KY,622914398,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
LA,15161972,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
MA,940509378,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
MD,272405308,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
ME,197445565,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
MI,634822472,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
MN,869778767,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
MO,238403459,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
MS,261745136,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
MT,14744060,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
NC,537230289,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
ND,2008215,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
NE,15545257,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
NH,484978838,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
NJ,3012559826,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
NM,6563380,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
NV,159456164,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
NY,3646174680,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
OH,1028363334,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
OK,24869497,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
OR,225062279,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
PA,769773115,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
PR,58852907,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
RI,35766154,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
SC,787218512,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
SD,3577530,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
TN,2098260530,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
TX,2107096781,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
UT,231325586,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
VA,201928409,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
VI,239326,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
VT,15699544,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
WA,703876186,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
WI,572576184,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
WV,1523728,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
WY,8030328,316,LEATHER AND ALLIED PRODUCTS,2018,3,315-316
AK,475801,3161,LEATHER AND HIDE TANNING,2018,4,315-316
AL,8830417,3161,LEATHER AND HIDE TANNING,2018,4,315-316
AR,1783639,3161,LEATHER AND HIDE TANNING,2018,4,315-316
AZ,666145,3161,LEATHER AND HIDE TANNING,2018,4,315-316
CA,64601713,3161,LEATHER AND HIDE TANNING,2018,4,315-316
CO,2166521,3161,LEATHER AND HIDE TANNING,2018,4,315-316
CT,13209774,3161,LEATHER AND HIDE TANNING,2018,4,315-316
DC,90744,3161,LEATHER AND HIDE TANNING,2018,4,315-316
DE,1586,3161,LEATHER AND HIDE TANNING,2018,4,315-316
FL,12179452,3161,LEATHER AND HIDE TANNING,2018,4,315-316
GA,9275165,3161,LEATHER AND HIDE TANNING,2018,4,315-316
HI,553,3161,LEATHER AND HIDE TANNING,2018,4,315-316
IA,494662,3161,LEATHER AND HIDE TANNING,2018,4,315-316
ID,121552,3161,LEATHER AND HIDE TANNING,2018,4,315-316
IL,7419578,3161,LEATHER AND HIDE TANNING,2018,4,315-316
IN,4063363,3161,LEATHER AND HIDE TANNING,2018,4,315-316
KS,2993820,3161,LEATHER AND HIDE TANNING,2018,4,315-316
KY,13426830,3161,LEATHER AND HIDE TANNING,2018,4,315-316
LA,2815313,3161,LEATHER AND HIDE TANNING,2018,4,315-316
MA,6703627,3161,LEATHER AND HIDE TANNING,2018,4,315-316
MD,2139040,3161,LEATHER AND HIDE TANNING,2018,4,315-316
ME,941348,3161,LEATHER AND HIDE TANNING,2018,4,315-316
MI,22236194,3161,LEATHER AND HIDE TANNING,2018,4,315-316
MN,1425151,3161,LEATHER AND HIDE TANNING,2018,4,315-316
MO,3010321,3161,LEATHER AND HIDE TANNING,2018,4,315-316
MS,3694634,3161,LEATHER AND HIDE TANNING,2018,4,315-316
MT,54668,3161,LEATHER AND HIDE TANNING,2018,4,315-316
NC,130874297,3161,LEATHER AND HIDE TANNING,2018,4,315-316
ND,33895,3161,LEATHER AND HIDE TANNING,2018,4,315-316
NE,593141,3161,LEATHER AND HIDE TANNING,2018,4,315-316
NH,574186,3161,LEATHER AND HIDE TANNING,2018,4,315-316
NJ,5573563,3161,LEATHER AND HIDE TANNING,2018,4,315-316
NM,15216,3161,LEATHER AND HIDE TANNING,2018,4,315-316
NV,284106,3161,LEATHER AND HIDE TANNING,2018,4,315-316
NY,118172001,3161,LEATHER AND HIDE TANNING,2018,4,315-316
OH,15231740,3161,LEATHER AND HIDE TANNING,2018,4,315-316
OK,371015,3161,LEATHER AND HIDE TANNING,2018,4,315-316
OR,793626,3161,LEATHER AND HIDE TANNING,2018,4,315-316
PA,2757180,3161,LEATHER AND HIDE TANNING,2018,4,315-316
PR,249430,3161,LEATHER AND HIDE TANNING,2018,4,315-316
RI,561601,3161,LEATHER AND HIDE TANNING,2018,4,315-316
SC,1932094,3161,LEATHER AND HIDE TANNING,2018,4,315-316
SD,219846,3161,LEATHER AND HIDE TANNING,2018,4,315-316
TN,957301,3161,LEATHER AND HIDE TANNING,2018,4,315-316
TX,195032412,3161,LEATHER AND HIDE TANNING,2018,4,315-316
UT,1972475,3161,LEATHER AND HIDE TANNING,2018,4,315-316
VA,33032253,3161,LEATHER AND HIDE TANNING,2018,4,315-316
VI,60830,3161,LEATHER AND HIDE TANNING,2018,4,315-316
VT,8163,3161,LEATHER AND HIDE TANNING,2018,4,315-316
WA,5636370,3161,LEATHER AND HIDE TANNING,2018,4,315-316
WI,2870258,3161,LEATHER AND HIDE TANNING,2018,4,315-316
WY,5240,3161,LEATHER AND HIDE TANNING,2018,4,315-316
AK,2723867,3162,FOOTWEAR,2018,4,315-316
AL,227092796,3162,FOOTWEAR,2018,4,315-316
AR,916774716,3162,FOOTWEAR,2018,4,315-316
AZ,56966781,3162,FOOTWEAR,2018,4,315-316
CA,8963035944,3162,FOOTWEAR,2018,4,315-316
CO,74463037,3162,FOOTWEAR,2018,4,315-316
CT,373121500,3162,FOOTWEAR,2018,4,315-316
DC,673270,3162,FOOTWEAR,2018,4,315-316
DE,67993857,3162,FOOTWEAR,2018,4,315-316
FL,480841394,3162,FOOTWEAR,2018,4,315-316
GA,399945242,3162,FOOTWEAR,2018,4,315-316
HI,8593032,3162,FOOTWEAR,2018,4,315-316
IA,49304523,3162,FOOTWEAR,2018,4,315-316
ID,8867844,3162,FOOTWEAR,2018,4,315-316
IL,121132556,3162,FOOTWEAR,2018,4,315-316
IN,528175024,3162,FOOTWEAR,2018,4,315-316
KS,1025459326,3162,FOOTWEAR,2018,4,315-316
KY,544864643,3162,FOOTWEAR,2018,4,315-316
LA,6616940,3162,FOOTWEAR,2018,4,315-316
MA,765813717,3162,FOOTWEAR,2018,4,315-316
MD,191363041,3162,FOOTWEAR,2018,4,315-316
ME,175570581,3162,FOOTWEAR,2018,4,315-316
MI,173435902,3162,FOOTWEAR,2018,4,315-316
MN,596387089,3162,FOOTWEAR,2018,4,315-316
MO,131049016,3162,FOOTWEAR,2018,4,315-316
MS,235329444,3162,FOOTWEAR,2018,4,315-316
MT,12520560,3162,FOOTWEAR,2018,4,315-316
NC,287318647,3162,FOOTWEAR,2018,4,315-316
ND,1813352,3162,FOOTWEAR,2018,4,315-316
NE,8408423,3162,FOOTWEAR,2018,4,315-316
NH,462873209,3162,FOOTWEAR,2018,4,315-316
NJ,1124094872,3162,FOOTWEAR,2018,4,315-316
NM,1236448,3162,FOOTWEAR,2018,4,315-316
NV,40939367,3162,FOOTWEAR,2018,4,315-316
NY,1950890662,3162,FOOTWEAR,2018,4,315-316
OH,470585969,3162,FOOTWEAR,2018,4,315-316
OK,5395858,3162,FOOTWEAR,2018,4,315-316
OR,192465194,3162,FOOTWEAR,2018,4,315-316
PA,629108653,3162,FOOTWEAR,2018,4,315-316
PR,43595198,3162,FOOTWEAR,2018,4,315-316
RI,17958941,3162,FOOTWEAR,2018,4,315-316
SC,747666499,3162,FOOTWEAR,2018,4,315-316
SD,2355386,3162,FOOTWEAR,2018,4,315-316
TN,1923743851,3162,FOOTWEAR,2018,4,315-316
TX,913622922,3162,FOOTWEAR,2018,4,315-316
UT,173274768,3162,FOOTWEAR,2018,4,315-316
VA,98542849,3162,FOOTWEAR,2018,4,315-316
VI,55800,3162,FOOTWEAR,2018,4,315-316
VT,12880496,3162,FOOTWEAR,2018,4,315-316
WA,456607565,3162,FOOTWEAR,2018,4,315-316
WI,465644601,3162,FOOTWEAR,2018,4,315-316
WV,1246532,3162,FOOTWEAR,2018,4,315-316
WY,7212577,3162,FOOTWEAR,2018,4,315-316
AK,848104,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
AL,37180277,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
AR,25395204,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
AZ,71914185,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
CA,3115489319,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
CO,66383444,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
CT,150159862,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
DC,1172468,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
DE,15016665,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
FL,855205733,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
GA,346135137,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
HI,28624089,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
IA,14038733,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
ID,6574963,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
IL,244707456,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
IN,194868058,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
KS,40638810,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
KY,64622925,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
LA,5729719,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
MA,167992034,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
MD,78903227,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
ME,20933636,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
MI,439150376,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
MN,271966527,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
MO,104344122,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
MS,22721058,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
MT,2168832,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
NC,119037345,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
ND,160968,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
NE,6543693,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
NH,21531443,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
NJ,1882891391,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
NM,5311716,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
NV,118232691,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
NY,1577112017,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
OH,542545625,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
OK,19102624,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
OR,31803459,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
PA,137907282,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
PR,15008279,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
RI,17245612,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
SC,37619919,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
SD,1002298,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
TN,173559378,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
TX,998441447,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
UT,56078343,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
VA,70353307,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
VI,122696,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
VT,2810885,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
WA,241632251,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
WI,104061325,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
WV,277196,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
WY,812511,3169,OTHER LEATHER PRODUCTS,2018,4,315-316
AK,1061898645,32,"MANUFACTURING, PART 2",2018,2,31-33
AL,3098967628,32,"MANUFACTURING, PART 2",2018,2,31-33
AR,1011374025,32,"MANUFACTURING, PART 2",2018,2,31-33
AZ,1841714904,32,"MANUFACTURING, PART 2",2018,2,31-33
CA,41594213665,32,"MANUFACTURING, PART 2",2018,2,31-33
CO,1654632782,32,"MANUFACTURING, PART 2",2018,2,31-33
CT,3251899220,32,"MANUFACTURING, PART 2",2018,2,31-33
DC,89889712,32,"MANUFACTURING, PART 2",2018,2,31-33
DE,3295074031,32,"MANUFACTURING, PART 2",2018,2,31-33
FL,12299903839,32,"MANUFACTURING, PART 2",2018,2,31-33
GA,16931018613,32,"MANUFACTURING, PART 2",2018,2,31-33
HI,551792812,32,"MANUFACTURING, PART 2",2018,2,31-33
IA,2255237484,32,"MANUFACTURING, PART 2",2018,2,31-33
ID,721995129,32,"MANUFACTURING, PART 2",2018,2,31-33
